Fall 2011,xyz,College Writing (HON),0,4,Thomas,Akbari,10653,ENGL1111,19,16,
Fall 2011,xyz,College Writing (HON),0,4,Cecelia,Musselman,10654,ENGL1111,19,7,
Fall 2012,xyz,Music Industry 1,0,4,Bradley,Hatfield,10655,MUSI1230,36,31,
Fall 2010,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,10656,ARTF2221,18,19,
Fall 2009,xyz,Islam,0,4,Mohammad,Abderrazzaq,10657,RELS1280,45,50,
Fall 2010,xyz,Recitation for CHEM 1211,0,0,Geoffrey,Davies,10657,CHEM1213,34,35,
Fall 2011,xyz,Physics 1,0,4,Tomasz,Taylor,10658,PHYS1161,70,52,
Fall 2012,xyz,Introduction to Communication Studies,0,4,Jesica,Speed,10658,COMM1101,19,19,
Fall 2010,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,10662,ARTF2221,18,19,
Fall 2010,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,10663,ARTF2221,18,18,
Fall 2010,xyz,4D Foundation,0,4,Julia,Hechtman,10664,ARTF2220,18,18,
Fall 2010,xyz,Animation Studio 1,0,4,Andrew,Bouchard,10667,ARTD3470,15,16,
Fall 2011,xyz,College Writing,0,4,Tabitha,Kenlon,10668,ENGL1111,19,12,
Fall 2010,xyz,Video Basics,0,4,Ann,Steuernagel,10669,ARTD2380,15,15,
Fall 2010,xyz,Animation Basics,0,4,Dana,Masson,10671,ARTD2370,15,13,
Fall 2011,xyz,College Writing,0,4,Trudy,Stone,10671,ENGL1111,19,18,
Fall 2010,xyz,American Architecture,0,4,Patrick,Haughey,10672,ARCH2350,30,31,
Fall 2011,xyz,College Writing,0,4,Patricia,Sullivan,10672,ENGL1111,19,18,
Fall 2010,xyz,General Chemistry 1,0,4,Geoffrey,Davies,10673,CHEM1211,196,122,
Fall 2011,xyz,College Writing,0,4,Gerald,Bergevin,10673,ENGL1111,19,14,
Fall 2010,xyz,General Chemistry 1,0,4,Rein,Kirss,10674,CHEM1211,196,190,
Fall 2010,xyz,General Chemistry 1,0,4,Thomas,Gilbert,10675,CHEM1211,196,187,
Fall 2009,xyz,Technology and Human Values,0,4,Kerry,Dugan,10678,PHIL1145,38,40,
Fall 2012,xyz,Elementary Japanese 1,0,4,Matsuko,Levin,10681,JPNS1101,18,18,
Fall 2011,xyz,Recitation for CHEM 1211,0,0,Geoffrey,Davies,10686,CHEM1213,31,22,
Fall 2012,xyz,Orchestra,0,1,Evan,Bennett,10686,MUSC1906,99,57,
Fall 2012,xyz,Band,0,1,John,Leonard,10687,MUSC1905,49,27,
Fall 2012,xyz,Chorus,0,1,Joshua,Jacobson,10688,MUSC1904,99,42,
Fall 2012,xyz,Composition Lessons,0,1,Ronald,Smith,10689,MUSC1903,49,17,
Fall 2012,xyz,Music Lessons 1,0,1,Junauro,Landgrebe,10691,MUSC1901,199,121,
Fall 2012,xyz,Interactive Real-Time Performance,0,4,Ronald,Smith,10692,MUST4520,19,6,
Fall 2012,xyz,Calculus for Business and Economics,0,4,Rajini,Jesudason,10696,MATH1231,55,53,
Fall 2011,xyz,Lab for CHEM 1211,0,1,Edward,Witten,10697,CHEM1212,19,19,

Fall 2009,xyz,Modern Philosophy,0,4,Nelson,Lande,10703,PHIL2330,38,34,
Fall 2012,xyz,Calculus 3 for Science and Engineering,0,4,David,Massey,10707,MATH2321,80,80,
Fall 2009,xyz,Financial Management,0,4,Joseph,Meador,10709,FINA2201,40,39,
Fall 2010,xyz,Advanced Writing in the Business Administration Professions,0,4,Steven,Kapica,10709,ENGL3304,19,17,
Fall 2012,xyz,Organizational Behavior,0,4,Barbara,Larson,10712,ORGB3201,40,40,
Fall 2012,xyz,Organizational Behavior,0,4,Francis,Spital,10713,ORGB3201,40,42,
Fall 2012,xyz,Organizational Behavior,0,4,Gregory,Denon,10714,ORGB3201,19,18,
Fall 2012,xyz,Calculus 2 for Science and Engineering,0,4,Sumi,Seo,10719,MATH1342,35,38,
Fall 2009,xyz,Calculus 2 for Sci/Engr (Hon),0,4,Kavita,Sutar-Deshpande,10722,MATH1342,35,35,
Fall 2009,xyz,Calculus 1 for Science and Engineering,0,4,Petar,Topalov,10724,MATH1341,35,33,
Fall 2010,xyz,Calculus 2 for Science and Engineering,0,4,Howard,Troughton,10724,MATH1342,35,36,
Fall 2012,xyz,Lab for PHYS 2371,0,0,Donald,Heiman,10726,PHYS2372,16,15,
Fall 2012,xyz,Electronics,0,4,Donald,Heiman,10727,PHYS2371,32,27,
Fall 2012,xyz,Interact Learn PHYS 1155,0,1,Alessandra,Credico,10728,PHYS1157,18,18,
Fall 2012,xyz,Physics for Engineering 2,0,3,Darien,Wood,10732,PHYS1155,140,149,
Fall 2012,xyz,Interactive Learning Seminar for PHYS 1151,0,1,Enrique,Moreno,10733,PHYS1153,18,17,
Fall 2010,xyz,Recitation for CHEM 1151,0,0,Amol,Kafle,10734,CHEM1153,30,34,
Fall 2012,xyz,Physics for Engineering 1,0,3,Enrique,Moreno,10735,PHYS1151,60,63,
Fall 2010,xyz,College Writing (HON),0,4,Alicia,Peaker,10740,ENGL1111,19,9,
Fall 2012,xyz,Physics for Life Sciences 1,0,4,Ginestra,Bianconi,10741,PHYS1145,145,132,
Fall 2010,xyz,Calculus 1 for Science and Engineering,0,4,Masoumeh,Shafiei,10742,MATH1341,35,20,


Fall 2010,xyz,Recitation for CHEM 1211,0,0,Eugene,Smotkin,10746,CHEM1213,30,14,
Fall 2012,xyz,Investments,0,4,Vincent,Muscolino,10746,FINA3303,40,40,
Fall 2010,xyz,Lab for PHYS 1145 (HON),0,1,Leith,Rankine,10750,PHYS1146,10,8,
Fall 2011,xyz,Elementary Japanese 1,0,4,Rei,Inouye,10752,JPNS1101,18,17,
Fall 2009,xyz,Ethics| Values| and Diversity,0,4,Samiullah,Ansari,10753,CRIM1200,49,37,
Fall 2010,xyz,College Writing,0,4,Erica,Zilleruelo,10755,ENGL1111,19,10,
Fall 2009,xyz,Lab for PHYS 1147,0,1,Ziyao,Zhou,10757,PHYS1148,10,10,
Fall 2010,xyz,College Writing,0,4,Abraham,Saban,10757,ENGL1111,19,16,
Fall 2009,xyz,Lab for PHYS 1147,0,1,Cassandra,Stambaugh,10758,PHYS1148,10,10,
Fall 2010,xyz,College Writing,0,4,Jeremy,Gillette-Newman,10758,ENGL1111,19,17,
Fall 2011,xyz,Orchestra,0,1,Evan,Bennett,10758,MUSC1906,99,66,
Fall 2011,xyz,Composition Lessons,0,1,Brian,Robison,10761,MUSC1903,49,33,
Fall 2011,xyz,Music Lessons 2,0,1,Junauro,Landgrebe,10762,MUSC1902,99,31,
Fall 2011,xyz,Music Lessons 1,0,1,Junauro,Landgrebe,10763,MUSC1901,199,99,
Fall 2010,xyz,Engineering Probability and Statistics,0,4,Nizar,Zaarour,10767,IE3412,40,46,
Fall 2011,xyz,Calculus for Business and Economics,0,4,Oana,Veliche,10769,MATH1231,35,36,
Fall 2010,xyz,Recitation for CHEM 1211,0,0,Geoffrey,Davies,10770,CHEM1213,30,39,
Fall 2010,xyz,Recitation for CHEM 1211,0,0,Geoffrey,Davies,10774,CHEM1213,31,37,
Fall 2010,xyz,Recitation for CHEM 1211,0,0,Eugene,Smotkin,10775,CHEM1213,30,30,
Fall 2009,xyz,Lab for PHYS 1155,0,1,David,Hoogewerff,10778,PHYS1156,10,10,
Fall 2009,xyz,Lab for PHYS 1155,0,1,David,Hoogewerff,10779,PHYS1156,10,10,
Fall 2011,xyz,Organizational Behavior,0,4,Jamie,Ladge,10782,ORGB3201,40,39,
Fall 2012,xyz,Advanced Writing in the Technical Professions,0,4,Erica,Zilleruelo,10782,ENGL3302,19,18,
Fall 2012,xyz,Advanced Writing in the Technical Professions,0,4,Lana,Cook,10783,ENGL3302,19,18,
Fall 2010,xyz,Lab for CHEM 1211,0,1,Edward,Witten,10784,CHEM1212,19,19,
Fall 2011,xyz,Organizational Behavior,0,4,Joseph,Raelin,10785,ORGB3201,40,40,
Fall 2010,xyz,Lab for CHEM 1211,0,1,Edward,Witten,10787,CHEM1212,19,19,
Fall 2011,xyz,Organizational Behavior,0,4,John,Griffith,10787,ORGB3201,40,31,
Fall 2012,xyz,Advanced Writing in the Technical Professions,0,4,Lana,Cook,10787,ENGL3302,19,18,
Fall 2012,xyz,Advanced Writing in the Technical Professions,0,4,Thomas,Akbari,10788,ENGL3302,19,19,
Fall 2012,xyz,Advanced Writing in the Technical Professions,0,4,Tabitha,Clark,10789,ENGL3302,19,18,
Fall 2012,xyz,Advanced Writing in the Technical Professions,0,4,Tabitha,Clark,10791,ENGL3302,19,18,
Fall 2011,xyz,Calculus 2 for Science and Engineering,0,4,Jayant,Shah,10793,MATH1342,65,73,
Fall 2012,xyz,Advanced Writing in the Disciplines,0,4,Hanna,Musiol,10797,ENGL3301,19,15,
Fall 2009,xyz,Ethics| Values| and Diversity,0,4,V-Tsien,Fan,10799,CRIM1200,49,47,
Fall 2009,xyz,Introduction to Criminal Justice,0,4,Carlos,Monteiro,10800,CRIM1100,49,49,
Fall 2011,xyz,Lab for PHYS 2371,0,0,Henry,Smith,10801,PHYS2372,19,17,
Fall 2012,xyz,Advanced Writing in the Disciplines,0,4,Faviana,Olivier,10801,ENGL3301,19,18,
Fall 2011,xyz,Electronics,0,4,Henry,Smith,10802,PHYS2371,19,17,
Fall 2012,xyz,Advanced Writing in the Disciplines,0,4,James,Stanfill,10803,ENGL3301,19,18,
Fall 2010,xyz,Introduction to Language and Linguistics,0,4,Sarah,Hulsey,10804,LING1150,19,19,
Fall 2012,xyz,Advanced Writing in the Disciplines,0,4,Suzanne,Richard,10804,ENGL3301,19,14,
Fall 2011,xyz,Physics for Engineering 2,0,3,Alessandra,Credico,10807,PHYS1155,120,131,
Fall 2011,xyz,Interactive Learning Seminar for PHYS 1151,0,1,Enrique,Moreno,10808,PHYS1153,18,14,
Fall 2012,xyz,Advanced Writing in the Disciplines,0,4,Arturo,Zilleruelo,10808,ENGL3301,19,19,

Fall 2011,xyz,Lab for PHYS 1151,0,1,Michael,Percuoco,10809,PHYS1152,10,9,
Fall 2011,xyz,Physics for Engineering 1,0,3,Enrique,Moreno,10810,PHYS1151,49,55,
Fall 2010,xyz,Music Industry 1,0,4,James,Anderson,10811,MUSI1230,36,36,
Fall 2011,xyz,Physics for Life Sciences 1,0,4,Meni,Wanunu,10817,PHYS1145,125,90,
Fall 2011,xyz,Introduction to Science,0,4,Swastik,Kar,10819,PHYS1121,49,49,
Fall 2011,xyz,Astronomy,0,4,Saeqa,Vrtilek,10820,PHYS1111,100,72,
Fall 2009,xyz,Linear Algebra,0,4,Eugene,Gover,10821,MATH2331,35,32,
Fall 2011,xyz,Advanced Writing in the Disciplines,0,4,Christen,Enos,10824,ENGL3301,19,19,
Fall 2012,xyz,College Writing,0,4,Alicia,Peaker,10826,ENGL1111,19,18,
Fall 2012,xyz,College Writing,0,4,Duyen,Nguyen,10829,ENGL1111,14,10,
Fall 2012,xyz,College Writing,0,4,James,Richie,10834,ENGL1111,19,10,
Fall 2012,xyz,Photo Basics,0,4,Andrea,Greitzer,10835,ARTD2360,15,14,
Fall 2010,xyz,Elementary Japanese 1,0,4,Matsuko,Levin,10843,JPNS1101,18,15,
Fall 2012,xyz,Computer Architecture for Computer Scientists,0,4,Rafael,Tena,10848,EECE3230,40,13,
Fall 2009,xyz,Topics in Contemporary Issues: An Historical| Ethical| or Aesthetic Perspective,0,4,Bert,Spector,10849,HONR3341,19,18,
Fall 2010,xyz,Orchestra,0,1,Evan,Bennett,10849,MUSC1906,49,56,
Fall 2010,xyz,Band,0,1,David,Beatty,10850,MUSC1905,49,21,
Fall 2010,xyz,Composition Lessons,0,1,Ronald,Smith,10852,MUSC1903,49,29,
Fall 2011,xyz,Creative Writing,0,4,Kalo,Clarke,10853,ENGL3372,15,15,
Fall 2010,xyz,Music Lessons 1,0,1,Junauro,Landgrebe,10854,MUSC1901,99,96,
Fall 2009,xyz,Intro Lang &amp; Linguistics (HON),0,4,Janet,Randall,10856,LING1150,24,22,
Fall 2010,xyz,Interactive Real-Time Performance,0,4,Ronald,Smith,10856,MUST4520,14,14,
Fall 2012,xyz,College Writing,0,4,Eileen,Farrell,10857,ENGL1111,19,13,
Fall 2010,xyz,Calculus for Business and Economics,0,4,Rekha,Bai,10862,MATH1231,35,33,
Fall 2010,xyz,Calculus for Business and Economics,0,4,Rekha,Bai,10864,MATH1231,35,34,
Fall 2011,xyz,Advanced Writing in the Technical Professions,0,4,Kara,Brown,10866,ENGL3302,19,16,
Fall 2012,xyz,College Writing,0,4,Laura,Kladky,10866,ENGL1111,19,12,
Fall 2011,xyz,Advanced Writing in the Technical Professions,0,4,Erica,Zilleruelo,10867,ENGL3302,19,13,
Fall 2012,xyz,College Writing,0,4,Eileen,Farrell,10869,ENGL1111,19,14,
Fall 2010,xyz,Journalism Ethics and Issues,0,4,Stephen,Burgard,10870,JRNL4650,49,31,
Fall 2012,xyz,College Writing,0,4,Gerald,Bergevin,10870,ENGL1111,19,18,
Fall 2011,xyz,Advanced Writing in the Technical Professions,0,4,Thomas,Akbari,10871,ENGL3302,19,19,
Fall 2012,xyz,College Writing,0,4,Brigid,Flynn,10871,ENGL1111,19,19,
Fall 2011,xyz,Advanced Writing in the Technical Professions,0,4,Thomas,Akbari,10872,ENGL3302,19,17,
Fall 2012,xyz,College Writing,0,4,Dania,Dwyer,10872,ENGL1111,19,19,
Fall 2011,xyz,Advanced Writing in the Technical Professions,0,4,Cecelia,Musselman,10873,ENGL3302,19,13,
Fall 2010,xyz,Organizational Behavior,0,4,Jamie,Ladge,10874,ORGB3201,40,39,
Fall 2012,xyz,College Writing,0,4,Benjamin,Doyle,10875,ENGL1111,19,18,
Fall 2010,xyz,Calculus 3 for Science and Engineering,0,4,Alexander,Martsinkovsky,10876,MATH2321,49,69,
Fall 2011,xyz,Advanced Writing in the Technical Professions,0,4,Kimberly,Freeman,10876,ENGL3302,19,16,
Fall 2011,xyz,Advanced Writing in the Technical Professions,0,4,Elizabeth,Hopwood,10877,ENGL3302,19,10,
Fall 2010,xyz,Organizational Behavior,0,4,Marla,Baskerville,10878,ORGB3201,40,40,
Fall 2012,xyz,College Writing,0,4,Bret,Keeling,10878,ENGL1111,19,19,
Fall 2012,xyz,College Writing,0,4,Charles,Lesh,10879,ENGL1111,19,18,
Fall 2012,xyz,General Chemistry for Health Sciences,0,4,Edward,Witten,10883,CHEM1101,103,60,
Fall 2010,xyz,Music Composition Seminar 1,0,4,Douglas,Durant,10884,MUST3420,15,8,
Fall 2010,xyz,Calculus 2 for Science and Engineering,0,4,Donald,King,10885,MATH1342,19,19,
Fall 2010,xyz,Calculus 1 for Science and Engineering,0,4,Leila,Khatami,10886,MATH1341,30,26,
Fall 2009,xyz,The Entrepreneurial Universe,0,4,John,Friar,10889,ENTR2201,40,39,
Fall 2012,xyz,Architecture and Global Cultures| Prehistory to 1400,0,4,Deborah,Buelow,10890,ARCH1310,36,36,


Fall 2009,xyz,College Writing,0,4,Victoria,Papa,10894,ENGL1111,19,19,

Fall 2012,xyz,Photo Basics,0,4,Elisabeth,Neville,10894,ARTD2360,11,11,
Fall 2009,xyz,College Writing,0,4,David,Ober,10896,ENGL1111,19,18,
Fall 2012,xyz,3D Foundation,0,4,Edwin,Andrews,10897,ARTF1124,18,19,
Fall 2011,xyz,College Writing,0,4,Sarah,Connell,10898,ENGL1111,19,16,
Fall 2010,xyz,Interactive Learning Session for PHYS 1151,0,0,Frank,Nigh,10900,PHYS1153,35,23,
Fall 2010,xyz,Lab for PHYS 1151,0,1,David,Hoogewerff,10901,PHYS1152,10,10,
Fall 2011,xyz,College Writing,0,4,Gregory,Zuch,10901,ENGL1111,19,13,
Fall 2010,xyz,Physics for Engineering 1,0,4,Christopher,Daly,10902,PHYS1151,70,41,
Fall 2009,xyz,College Writing—SOL (Speakers of Other Languages),0,4,Mary,Annas,10903,ENGL1102,15,15,
Fall 2011,xyz,College Writing,0,4,Shun,Kiang,10904,ENGL1111,19,13,
Fall 2009,xyz,College Writing—SOL (Speakers of Other Languages),0,4,Sandra,Clyne,10905,ENGL1102,15,15,
Fall 2010,xyz,Physics for Life Sciences 2,0,4,Christopher,Daly,10906,PHYS1147,120,98,
Fall 2010,xyz,Physics for Life Sciences 1,0,4,Balasubramaniam,Maheswaran,10908,PHYS1145,125,125,
Fall 2012,xyz,Criminal Law,0,4,Sharon,Fray-Witzer,10911,CRIM3100,27,11,
Fall 2011,xyz,College Writing,0,4,Neval,Avci,10912,ENGL1111,19,18,
Fall 2011,xyz,College Writing,0,4,Neval,Avci,10914,ENGL1111,14,8,
Fall 2011,xyz,College Writing,0,4,Susan,Soroka,10918,ENGL1111,19,19,
Fall 2011,xyz,College Writing,0,4,Edward,Moss,10919,ENGL1111,19,16,
Fall 2012,xyz,2D Foundation,0,4,Berenice,Beard,10919,ARTF1122,18,18,
Fall 2012,xyz,2D Foundation,0,4,Jeffrey,Hull,10920,ARTF1122,18,16,
Fall 2012,xyz,Drawing 1 Foundation,0,4,Jason,Polins,10921,ARTF1120,18,19,
Fall 2011,xyz,3D Foundation,0,4,Benjamin,Caras,10922,ARTF1124,18,16,
Fall 2009,xyz,Photography 1,0,4,Andrea,Raynor,10931,ARTD3460,15,12,
Fall 2009,xyz,Interactive Foundation,0,4,Matthew,Rich,10933,ARTF2223,19,18,
Fall 2011,xyz,Computer Architecture for Computer Scientists,0,4,Yunsi,Fei,10934,EECE3230,40,17,
Fall 2009,xyz,Organic Chemistry 1,0,4,Philip,Warner,10935,CHEM2311,140,136,
Fall 2011,xyz,Digital Logic Design,0,4,Rafael,Tena,10935,EECE2322,30,27,
Fall 2011,xyz,Electromagnetic Fields and Waves,0,4,Carey,Rappaport,10936,EECE3440,40,28,
Fall 2009,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,10938,ARTF2221,19,17,
Fall 2009,xyz,Recitation for CHEM 1211,0,0,Geoffrey,Davies,10939,CHEM1213,34,35,
Fall 2009,xyz,Recitation for CHEM 1211,0,0,Eugene,Smotkin,10940,CHEM1213,30,30,
Fall 2009,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,10944,ARTF2221,19,19,
Fall 2009,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,10945,ARTF2221,19,19,
Fall 2011,xyz,College Writing,0,4,James,Richie,10945,ENGL1111,19,17,
Fall 2009,xyz,4D Foundation,0,4,Julia,Hechtman,10946,ARTF2220,19,20,
Fall 2011,xyz,College Writing,0,4,Tabitha,Clark,10946,ENGL1111,19,17,
Fall 2009,xyz,Lab for CHEM 1211,0,1,Edward,Witten,10947,CHEM1212,24,26,
Fall 2009,xyz,Animation Studio 1,0,4,Benjamin,Ridgway,10949,ARTD3470,15,7,
Fall 2011,xyz,College Writing,0,4,Edward,Moss,10950,ENGL1111,19,15,
Fall 2011,xyz,College Writing,0,4,Lauren,Kuryloski,10952,ENGL1111,19,15,
Fall 2011,xyz,College Writing,0,4,David,Ober,10953,ENGL1111,19,15,
Fall 2010,xyz,Creative Writing,0,4,Samuel,Bernstein,10954,ENGL3372,15,15,
Fall 2009,xyz,General Chemistry 1,0,4,Geoffrey,Davies,10955,CHEM1211,196,96,
Fall 2009,xyz,General Chemistry 1,0,4,Thomas,Gilbert,10956,CHEM1211,196,185,
Fall 2011,xyz,College Writing,0,4,Rebecca,Thorndike-Breeze,10956,ENGL1111,19,13,
Fall 2009,xyz,General Chemistry 1,0,4,Christopher,Toher,10957,CHEM1211,196,188,
Fall 2011,xyz,College Writing,0,4,Ellen,Jackson,10959,ENGL1111,19,16,
Fall 2011,xyz,College Writing,0,4,Rebecca,Thorndike-Breeze,10961,ENGL1111,19,19,
Fall 2011,xyz,College Writing,0,4,Kathleen,Gonso,10962,ENGL1111,19,18,
Fall 2011,xyz,College Writing,0,4,Jonathan,Benda,10963,ENGL1111,19,16,
Fall 2011,xyz,College Writing,0,4,Melissa,Wolter-Gustaf,10965,ENGL1111,19,17,
Fall 2011,xyz,College Writing,0,4,Jefferson,Riordan,10966,ENGL1111,19,18,
Fall 2009,xyz,Recitation for CHEM 1151,0,0,Paul,DiMilla,10967,CHEM1153,30,27,
Fall 2011,xyz,College Writing,0,4,Laura,Hartmann,10967,ENGL1111,19,15,
Fall 2010,xyz,Advanced Writing in the Technical Professions,0,4,Tiffany,Moore,10968,ENGL3302,19,11,
Fall 2011,xyz,College Writing,0,4,Max,White,10968,ENGL1111,19,17,
Fall 2010,xyz,International Business and Global Social Responsibility,0,4,Ronald,Thomas,10970,INTB1203,40,40,
Fall 2010,xyz,Advanced Writing in the Technical Professions,0,4,Suzanne,Richard,10971,ENGL3302,19,13,
Fall 2010,xyz,Advanced Writing in the Technical Professions,0,4,Thomas,Akbari,10972,ENGL3302,19,18,
Fall 2010,xyz,Advanced Writing in the Technical Professions,0,4,Kara,Brown,10973,ENGL3302,19,19,
Fall 2010,xyz,Advanced Writing in the Technical Professions,0,4,Jeffrey,Cottrell,10974,ENGL3302,19,18,
Fall 2009,xyz,National Security| War| and Terrorism,0,4,David,Schmitt,10976,POLS3420,40,40,
Fall 2010,xyz,Advanced Writing in the Technical Professions,0,4,Lana,Cook,10977,ENGL3302,19,19,
Fall 2010,xyz,Advanced Writing in the Technical Professions,0,4,Jessica,Nelson,10978,ENGL3302,19,9,
Fall 2010,xyz,Advanced Writing in the Disciplines,0,4,Karen,Garneau,10979,ENGL3301,19,19,
Fall 2011,xyz,History of World Architecture 1,0,4,Faye,Hays,10979,ARCH1310,36,38,
Fall 2010,xyz,Advanced Writing in the Disciplines,0,4,Hanna,Musiol,10980,ENGL3301,19,19,
Fall 2010,xyz,Advanced Writing in the Disciplines,0,4,Jennifer,Martin,10983,ENGL3301,19,19,
Fall 2011,xyz,Photo Basics,0,4,Elisabeth,Neville,10983,ARTD2360,11,7,
Fall 2012,xyz,Marketing Management,0,4,Robert,Young,10984,MKTG3301,40,43,
Fall 2011,xyz,3D Foundation,0,4,Matthew,Rich,10986,ARTF1124,18,19,
Fall 2012,xyz,Introduction to Marketing,0,4,Frederick,Wright,10986,MKTG2201,40,38,
Fall 2010,xyz,Advanced Writing in the Disciplines,0,4,Faviana,Olivier,10987,ENGL3301,19,19,
Fall 2010,xyz,Advanced Writing in the Disciplines,0,4,Faviana,Olivier,10989,ENGL3301,19,19,
Fall 2012,xyz,Introduction to Marketing,0,4,Paul,Fombelle,10989,MKTG2201,40,43,

Fall 2010,xyz,Adv Writing Discipline (Hon),0,4,Cecelia,Musselman,10993,ENGL3301,19,19,
Fall 2010,xyz,Advanced Writing in the Disciplines,0,4,Victoria,Papa,10996,ENGL3301,19,19,
Fall 2012,xyz,Introduction to Marketing,0,4,Jeffrey,Sieloff,10996,MKTG2201,40,43,
Fall 2010,xyz,College Writing,0,4,Sarah,Connell,10999,ENGL1111,19,6,
Fall 2011,xyz,Criminal Due Process,0,4,Krista,Larsen,11010,CRIM2100,30,30,
Fall 2012,xyz,Exploring the Humanities through Film,0,4,Gerald,Herman,11010,CINE1200,75,43,
Fall 2010,xyz,College Writing,0,4,Carolyn,Sirois,11011,ENGL1111,19,18,
Fall 2010,xyz,College Writing,0,4,Laurie,Nardone,11013,ENGL1111,19,18,
Fall 2011,xyz,2D Foundation,0,4,Andrea,Raynor,11013,ARTF1122,18,18,
Fall 2009,xyz,Calculus 2 for Science and Engineering,0,4,Robert,Lupi,11014,MATH1342,35,34,
Fall 2011,xyz,2D Foundation,0,4,Jamal,Thorne,11014,ARTF1122,18,17,
Fall 2010,xyz,College Writing,0,4,Edward,Moss,11015,ENGL1111,13,7,
Fall 2012,xyz,Calculus for Business and Economics,0,4,Sumi,Seo,11016,MATH1231,49,49,
Fall 2009,xyz,Music Theory 2,0,4,Douglas,Durant,11017,MUSC1202,19,13,
Fall 2012,xyz,Computers and Society,0,4,Judith,Perrolle,11021,SOCL4528,60,36,
Fall 2010,xyz,3D Foundation,0,4,Benjamin,Caras,11023,ARTF1124,18,19,
Fall 2010,xyz,Computer Architecture for Computer Scientists,0,4,Fabrizio,Lombardi,11036,EECE3230,40,17,
Fall 2012,xyz,East Asian Studies,0,4,Thomas,Havens,11040,ASNS1150,55,31,
Fall 2009,xyz,College Writing (HON),0,4,Carol,Ziemian,11041,ENGL1111,19,6,
Fall 2009,xyz,Introduction to Music (HON),0,4,Dana,Dalton,11042,MUSC1101,42,19,
Fall 2009,xyz,Calculus 1 for Science and Engineering,0,4,Petar,Topalov,11043,MATH1341,35,36,
Fall 2010,xyz,Opportunity Assessment and Entrepreneurship Marketing,0,4,Frederick,Crane,11043,ENTR3301,40,40,
Fall 2012,xyz,Calculus 1 for Science and Engineering,0,4,Marco,Rainho,11045,MATH1341,49,46,
Fall 2010,xyz,Lab for ENVR 3300,0,1,Malcolm,Hill,11046,ENVR3301,19,17,
Fall 2012,xyz,Principles of Music Literature,0,4,Dennis,Miller,11047,MUSC2308,19,19,
Fall 2010,xyz,College Writing,0,4,James,Richie,11048,ENGL1111,19,14,
Fall 2012,xyz,Calculus 1 for Science and Engineering,0,4,Robert,Case,11050,MATH1341,49,48,
Fall 2012,xyz,Music Recording 1,0,4,James,Anderson,11051,MUSI2232,19,19,
Fall 2012,xyz,Introduction to Music Technology,0,4,Michael,Frengel,11053,MUST1220,19,14,
Fall 2012,xyz,Corporate Finance,0,4,Richard,Swasey,11057,FINA3301,40,37,
Fall 2012,xyz,Corporate Finance,0,4,Olubunmi,Faleye,11059,FINA3301,40,38,
Fall 2010,xyz,College Writing,0,4,Eileen,Farrell,11060,ENGL1111,19,16,
Fall 2009,xyz,College Writing,0,4,Jenna,Sciuto,11061,ENGL1111,19,18,
Fall 2012,xyz,Financial Management,0,4,Gary,Osmond,11061,FINA2201,40,41,
Fall 2010,xyz,College Writing,0,4,Arturo,Zilleruelo,11062,ENGL1111,19,11,
Fall 2012,xyz,Financial Management,0,4,Pegaret,Pichler,11062,FINA2201,40,40,
Fall 2012,xyz,Financial Management,0,4,Robert,Pritchard,11065,FINA2201,40,42,
Fall 2011,xyz,The Transportation Industries,0,4,Francois,Charvet,11066,SCHM3310,19,12,
Fall 2010,xyz,College Writing,0,4,Sandra,Clyne,11067,ENGL1111,19,19,
Fall 2011,xyz,Global Supply Chain Management,0,4,Robert,Lieb,11067,SCHM3301,19,19,
Fall 2010,xyz,College Writing,0,4,Alexis,Minana,11068,ENGL1111,19,16,
Fall 2012,xyz,Financial Management,0,4,Robert,Pritchard,11068,FINA2201,40,41,
Fall 2010,xyz,College Writing,0,4,Tabitha,Kenlon,11070,ENGL1111,19,18,
Fall 2010,xyz,College Writing,0,4,James,McGrath,11071,ENGL1111,19,18,
Fall 2012,xyz,Small Business Management| Operations| and Growth,0,4,Kimberly,Eddleston,11071,ENTR3401,36,33,
Fall 2010,xyz,College Writing,0,4,Rebecca,Thorndike-Breeze,11072,ENGL1111,19,19,
Fall 2011,xyz,Engineering Problem Solving and Computation,0,4,Balasubramaniam,Maheswaran,11074,GE1111,29,31,
Fall 2009,xyz,Recitation for CHEM 1211,0,0,Geoffrey,Davies,11076,CHEM1213,33,34,
Fall 2011,xyz,Business Statistics (HON),0,4,Nizar,Zaarour,11077,MGSC1201,19,19,
Fall 2011,xyz,Business Statistics,0,4,Nizar,Zaarour,11078,MGSC1201,40,44,
Fall 2009,xyz,Recitation for CHEM 1211,0,0,Geoffrey,Davies,11079,CHEM1213,31,33,
Fall 2011,xyz,Business Statistics,0,4,Dimitrios,Fotiadis,11081,MGSC1201,40,44,
Fall 2011,xyz,Marketing Research,0,4,Scott,Swain,11083,MKTG3401,40,41,
Fall 2012,xyz,Financial Accounting and Reporting,0,4,Ganesh,Krishnamoorthy,11083,ACCT1201,40,42,
