Spring 2011,MS Health Informatics,Fall 2008 Semester,GR,Eligible to Register,13832567
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14109359
Spring 2011,MSIA Information Assurance,Fall 2009 Semester,GR,Eligible to Register,14125741
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14132487
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13644360
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14096030
Spring 2011,PhD Computer Science,Fall 2010 Semester,GR,Eligible to Register,14106556
Spring 2011,MSCS Computer Science,Spring 2010 Semester,GR,Eligible to Register,13687041
Spring 2011,MSCS Computer Science,Winter 2003  Quarter,GR,Eligible to Register,13695208
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14093767
Spring 2011,MS Health Informatics,Fall 2007 Semester,GR,Eligible to Register,13981288
Spring 2011,PhD Computer Science,Fall 2006 Semester,GR,Eligible to Register,14540224
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14148295
Spring 2011,PhD Computer Science,Fall 2010 Semester,GR,Eligible to Register,14108320
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14151846
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14091691
Spring 2011,MSCS Computer Science,Spring 2010 Semester,GR,Eligible to Register,14101810
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14071944
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13652163
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14426493
Spring 2011,MS Health Informatics,Spring 2011 Semester,GR,Eligible to Register,14112892
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14139158
Spring 2011,BSIS Information Science,Spring 2008 Semester,UG,Eligible to Register,13974950
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13888451
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14556283
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14553638
Spring 2011,BS Comp Science/Cognitive Psy,Fall 2007 Semester,UG,Eligible to Register,14047487
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14560504
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14553724
Spring 2011,BSCS Computer Science,Fall 2005 Semester,UG,Eligible to Register,13678467
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13630904
Spring 2011,BS Comp Science/Biology,Fall 2006 Semester,UG,Eligible to Register,14562065
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14562437
Spring 2011,BS Comp Science/Mathematics,Fall 2007 Semester,UG,Eligible to Register,14020549
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13874734
Spring 2011,BS Comp Science/Info Science,Fall 2008 Semester,UG,Eligible to Register,13925386
Spring 2011,BS Comp Sci/Multimedia Studies,Fall 2006 Semester,UG,Eligible to Register,14522948
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14553820
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13929429
Spring 2011,BSCS Computer Science,Spring 2008 Semester,UG,Eligible to Register,13976458
Spring 2011,BSCS Computer Science,Fall 2007 Semester,UG,Eligible to Register,14012001
Spring 2011,BS Info Science/Business Adm,Fall 2008 Semester,UG,Eligible to Register,13959876
Spring 2011,BSCS Computer Science,Fall 2007 Semester,UG,Eligible to Register,14044716
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13931538
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14555453
Spring 2011,BS Computer Sci/Game Design,Fall 2009 Semester,UG,Eligible to Register,13601471
Spring 2011,BS Comp Sci/Business Admin,Fall 2009 Semester,UG,Eligible to Register,13611036
Spring 2011,BSCS Computer Science,Fall 2009 Semester,UG,Eligible to Register,13617530
Spring 2011,BS Comp Science/Cognitive Psy,Fall 2009 Semester,UG,Eligible to Register,13618962
Spring 2011,BSCS Computer Science,Fall 2009 Semester,UG,Eligible to Register,13669644
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14161099
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,14154325
Spring 2011,BS Info Science/Business Adm,Fall 2010 Semester,UG,Eligible to Register,14157158
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14160863
Spring 2011,BS Computer Sci/Game Design,Fall 2010 Semester,UG,Eligible to Register,14158394
Spring 2011,BS Comp Sci/Interactive Media,Fall 2010 Semester,UG,Eligible to Register,14158978
Spring 2011,BS Comp Sci/Interactive Media,Fall 2010 Semester,UG,Eligible to Register,14159419
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14135487
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14158930
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14136485
Spring 2011,BS Comp Science/Mathematics,Fall 2010 Semester,UG,Eligible to Register,14141652
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14141377
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14140533
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14133864
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14097966
Spring 2011,BS Computer Sci/Game Design,Fall 2010 Semester,UG,Eligible to Register,14095344
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14098877
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14091505
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14090302
Spring 2011,BS Info Science/Business Adm,Fall 2010 Semester,UG,Eligible to Register,14086001
Spring 2011,PhD Computer Science,Fall 2010 Semester,GR,Eligible to Register,14110265
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13664206
Spring 2011,PhD Computer Science,Fall 2010 Semester,GR,Eligible to Register,13638399
Spring 2011,MS Health Informatics,Fall 2009 Semester,GR,Eligible to Register,14124899
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14097809
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14115970
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14114347
Spring 2011,MS Health Informatics,Spring 2010 Semester,GR,Eligible to Register,13707743
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14144484
Spring 2011,MSIA Information Assurance,Fall 2009 Semester,GR,Eligible to Register,14129716
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14150786
Spring 2011,PhD Computer Science,Fall 2008 Semester,GR,Eligible to Register,13655120
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14151022
Spring 2011,PhD Computer Science,Fall 2009 Semester,GR,Eligible to Register,13646958
Spring 2011,PhD Computer Science,Fall 2008 Semester,GR,Eligible to Register,13872555
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14095379
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13665016
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13667435
Spring 2011,MS Health Informatics,Fall 2009 Semester,GR,Eligible to Register,14124421
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14106943
Spring 2011,PhD Computer Science,Fall 2005 Semester,GR,Eligible to Register,14526248
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14091890
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14142776
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14155994
Spring 2011,MS Health Informatics,Fall 2008 Semester,GR,Eligible to Register,13636720
Spring 2011,PhD Computer Science,Fall 2007 Semester,GR,Eligible to Register,14065466
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14082641
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14117338
Spring 2011,MSCS Computer Science,Fall 2008 Semester,GR,Eligible to Register,13657459
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14146104
Spring 2011,MSCS Computer Science,Spring 2008 Semester,GR,Eligible to Register,13975004
Spring 2011,PhD Computer Science,Fall 2005 Semester,GR,Eligible to Register,13673358
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14146235
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14116020
Spring 2011,MSIA Information Assurance,Fall 2008 Semester,GR,Eligible to Register,13637880
Spring 2011,MS Health Informatics,Fall 2009 Semester,GR,Eligible to Register,13726880
Spring 2011,MSIA Information Assurance,Fall 2009 Semester,GR,Eligible to Register,14122806
Spring 2011,PhD Computer Science,Fall 2009 Semester,GR,Eligible to Register,13617950
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14094590
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14150825
Spring 2011,MS Health Informatics,Fall 2008 Semester,GR,Eligible to Register,13740043
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14110205
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14147670
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14307829
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13617985
Spring 2011,MSIA Information Assurance,Spring 2010 Semester,GR,Eligible to Register,14095329
Spring 2011,MS Health Informatics,Fall 2008 Semester,GR,Eligible to Register,13636264
Spring 2011,MS Health Informatics,Spring 2011 Semester,GR,Eligible to Register,13787533
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14155307
Spring 2011,BS Comp Sci/Multimedia Studies,Fall 2005 Semester,UG,Eligible to Register,13767595
Spring 2011,BS Comp Science/Info Science,Fall 2005 Semester,UG,Eligible to Register,13679129
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13660819
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14522683
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14552908
Spring 2011,BS/MS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13630751
Spring 2011,BS Comp Science/Physics,Fall 2008 Semester,UG,Eligible to Register,13654079
Spring 2011,BS Comp Sci/Business Admin,Fall 2007 Semester,UG,Eligible to Register,14541312
Spring 2011,BS Info Science/Cognitive Psy,Fall 2008 Semester,UG,Eligible to Register,13928002
Spring 2011,BS Comp Sci/Multimedia Studies,Fall 2006 Semester,UG,Eligible to Register,14554933
Spring 2011,BS Comp Science/Mathematics,Fall 2008 Semester,UG,Eligible to Register,13880388
Spring 2011,BS Comp Sci/Multimedia Studies,Fall 2007 Semester,UG,Eligible to Register,14002388
Spring 2011,BS Comp Sci/Business Admin,Fall 2008 Semester,UG,Eligible to Register,13631240
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13910621
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14554278
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14529107
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13904113
Spring 2011,BS Comp Science/Physics,Fall 2006 Semester,UG,Eligible to Register,14522951
Spring 2011,BSCS Computer Science,Fall 2009 Semester,UG,Eligible to Register,13597639
Spring 2011,BSIS Information Science,Fall 2009 Semester,UG,Eligible to Register,13607421
Spring 2011,BS Computer Sci/Game Design,Fall 2009 Semester,UG,Eligible to Register,13616687
Spring 2011,BS Comp Science/Mathematics,Fall 2009 Semester,UG,Eligible to Register,13650888
Spring 2011,BS Comp Science/Mathematics,Fall 2009 Semester,UG,Eligible to Register,13649229
Spring 2011,BS Comp Science/Info Science,Fall 2010 Semester,UG,Eligible to Register,14154588
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14154666
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14155376
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,14153474
Spring 2011,BS Info Science/Business Adm,Fall 2010 Semester,UG,Eligible to Register,14100342
Spring 2011,BS Comp Sci/Music-Music Tech,Fall 2010 Semester,UG,Eligible to Register,14100958
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,14133154
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14107552
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14110688
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,14087657
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14143642
Spring 2011,MSIA Information Assurance,Spring 2010 Semester,GR,Eligible to Register,13688183
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14148106
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14152842
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14093770
Spring 2011,PhD Computer Science,Fall 2006 Semester,GR,Eligible to Register,14536384
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,14125743
Spring 2011,PhD Computer Science,Fall 2007 Semester,GR,Eligible to Register,14071250
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14147107
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14098210
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14443912
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14138298
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14098772
Spring 2011,PhD Computer Science,Fall 2006 Semester,GR,Eligible to Register,14536103
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14154875
Spring 2011,PhD Computer Science,Fall 2008 Semester,GR,Eligible to Register,13655926
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14088579
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,14126444
Spring 2011,MS Health Informatics,Fall 2009 Semester,GR,Eligible to Register,13665088
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14143788
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14154378
Spring 2011,PhD Computer Science,Fall 2008 Semester,GR,Eligible to Register,13656009
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14154876
Spring 2011,MS Health Informatics,Fall 2009 Semester,GR,Eligible to Register,14126617
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14146167
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14093502
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13612955
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13669401
Spring 2011,MS Health Informatics,Spring 2010 Semester,GR,Eligible to Register,14094662
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14110557
Spring 2011,MSIA Information Assurance,Spring 2010 Semester,GR,Eligible to Register,13643141
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14148182
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14089897
Spring 2011,PhD Computer Science,Fall 2010 Semester,GR,Eligible to Register,14110558
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13605295
Spring 2011,MSCS Computer Science,Spring 2007 Semester,GR,Eligible to Register,14011166
Spring 2011,BS Info Science/Business Adm,Fall 2007 Semester,UG,Eligible to Register,13996450
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14555368
Spring 2011,BSIS Information Science,Fall 2006 Semester,UG,Eligible to Register,14524849
Spring 2011,BS Info Science/Business Adm,Fall 2006 Semester,UG,Eligible to Register,14526741
Spring 2011,BS Comp Sci/Business Admin,Fall 2008 Semester,UG,Eligible to Register,13978486
Spring 2011,BS Comp Sci and Digital Art,Fall 2008 Semester,UG,Eligible to Register,13632463
Spring 2011,BSIS Information Science,Fall 2007 Semester,UG,Eligible to Register,14043391
Spring 2011,BSIS Information Science,Fall 2007 Semester,UG,Eligible to Register,13996017
Spring 2011,BS Info Science/Business Adm,Fall 2006 Semester,UG,Eligible to Register,14527968
Spring 2011,BSIS Information Science,Fall 2005 Semester,UG,Eligible to Register,13767605
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13912025
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14561770
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13875415
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14526710
Spring 2011,BS Comp Science/Mathematics,Fall 2007 Semester,UG,Eligible to Register,14012856
Spring 2011,BS Info Science/Business Adm,Fall 2009 Semester,UG,Eligible to Register,13632536
Spring 2011,BSCS Computer Science,Fall 2007 Semester,UG,Eligible to Register,13719433
Spring 2011,BSCS Computer Science,Fall 2007 Semester,UG,Eligible to Register,14043809
Spring 2011,BS Comp Sci/Business Admin,Fall 2006 Semester,UG,Eligible to Register,14554768
Spring 2011,BSCS Computer Science,Fall 2009 Semester,UG,Eligible to Register,13669162
Spring 2011,BSCS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13950973
Spring 2011,BS Comp Science/Cognitive Psy,Fall 2008 Semester,UG,Eligible to Register,13655566
Spring 2011,BS Comp Sci/Business Admin,Fall 2009 Semester,UG,Eligible to Register,13603101
Spring 2011,BS Comp Sci/Business Admin,Fall 2009 Semester,UG,Eligible to Register,13611463
Spring 2011,BSCS Computer Science,Fall 2009 Semester,UG,Eligible to Register,13609910
Spring 2011,BS Computer Sci/Game Design,Fall 2009 Semester,UG,Eligible to Register,13619266
Spring 2011,BSCS Computer Science,Fall 2009 Semester,UG,Eligible to Register,13611738
Spring 2011,BSCS Computer Science,Fall 2009 Semester,UG,Eligible to Register,13645465
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,13671919
Spring 2011,BS Comp Sci/Business Admin,Fall 2009 Semester,UG,Eligible to Register,13671939
Spring 2011,BS Info Science/Business Adm,Fall 2009 Semester,UG,Eligible to Register,13978709
Spring 2011,BS Comp Sci/Business Admin,Spring 2010 Semester,UG,Eligible to Register,13671022
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14153843
Spring 2011,BS Comp Science/Mathematics,Fall 2010 Semester,UG,Eligible to Register,14153626
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14134189
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14133780
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,14140749
Spring 2011,BS Comp Science/Cognitive Psy,Fall 2010 Semester,UG,Eligible to Register,14105965
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,14106096
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14105955
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14109654
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14109496
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14093187
Spring 2011,BS Comp Sci/Business Admin,Fall 2010 Semester,UG,Eligible to Register,14092123
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14088141
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14091446
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14091224
Spring 2011,BS Comp Science/Physics,Fall 2010 Semester,UG,Eligible to Register,14091251
Spring 2011,BSCS Computer Science,Fall 2010 Semester,UG,Eligible to Register,14089703
Spring 2011,BSIS Information Science,Fall 2010 Semester,UG,Eligible to Register,14148380
Spring 2011,BSIS Information Science,Fall 2010 Semester,UG,Eligible to Register,14148755
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14137457
Spring 2011,MSCS Computer Science,Spring 2010 Semester,GR,Eligible to Register,13758312
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,13772080
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14094359
Spring 2011,PhD Computer Science,Fall 2006 Semester,GR,Eligible to Register,14495456
Spring 2011,MS Health Informatics,Fall 2008 Semester,GR,Eligible to Register,13633698
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13646463
Spring 2011,PhD Computer Science,Fall 2009 Semester,GR,Eligible to Register,13665689
Spring 2011,MS Health Informatics,Fall 2008 Semester,GR,Eligible to Register,13632968
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13620798
Spring 2011,MS Health Informatics,Fall 2008 Semester,GR,Eligible to Register,14231481
Spring 2011,PhD Computer Science,Fall 2006 Semester,GR,Eligible to Register,14536100
Spring 2011,PhD Computer Science,Fall 2009 Semester,GR,Eligible to Register,13652158
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13648808
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14122201
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14127911
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14097579
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14088566
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14114106
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14100877
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14114387
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,14125992
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14085932
Spring 2011,PhD Computer Science,Fall 2006 Semester,GR,Eligible to Register,14510142
Spring 2011,MS Health Informatics,Fall 2007 Semester,GR,Eligible to Register,13732519
Spring 2011,CERTG Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14116498
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14145748
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14145716
Spring 2011,MSIA Information Assurance,Fall 2009 Semester,GR,Eligible to Register,13667425
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14110212
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14083371
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14151773
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,13609404
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14103236
Spring 2011,MSIA Information Assurance,Spring 2010 Semester,GR,Eligible to Register,14133036
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,14117326
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,13981411
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14151843
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14086208
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13613286
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14151021
Spring 2011,MS Health Informatics,Fall 2010 Semester,GR,Eligible to Register,13980707
Spring 2011,PhD Computer Science,Fall 2010 Semester,GR,Eligible to Register,14097448
Spring 2011,MS Health Informatics,Fall 2009 Semester,GR,Eligible to Register,14123848
Spring 2011,MSIA Information Assurance,Fall 2010 Semester,GR,Eligible to Register,14138763
Spring 2011,PhD Computer Science,Fall 2008 Semester,GR,Eligible to Register,13656012
Spring 2011,PhD Computer Science,Fall 2005 Semester,GR,Eligible to Register,13674879
Spring 2011,MSIA Information Assurance,Spring 2010 Semester,GR,Eligible to Register,14094871
Spring 2011,PhD Computer Science,Fall 2008 Semester,GR,Eligible to Register,13951808
Spring 2011,PhD Computer Science,Fall 2010 Semester,GR,Eligible to Register,14150857
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14126455
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14139073
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14086265
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14148101
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14152162
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14091919
Spring 2011,MSIA Information Assurance,Fall 2009 Semester,GR,Eligible to Register,13702948
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,13711411
Spring 2011,MSCS Computer Science,Fall 2009 Semester,GR,Eligible to Register,14480788
Spring 2011,MS Health Informatics,Fall 2009 Semester,GR,Eligible to Register,14126993
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14145994
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14082674
Spring 2011,PhD Computer Science,Fall 2009 Semester,GR,Eligible to Register,13663689
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14120462
Spring 2011,MSIA Information Assurance,Fall 2005 Semester,GR,Eligible to Register,14532387
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14148350
Spring 2011,MSCS Computer Science,Spring 2010 Semester,GR,Eligible to Register,13723931
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,13676667
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14106950
Spring 2011,MSCS Computer Science,Fall 2010 Semester,GR,Eligible to Register,14109299
Spring 2011,BS Info Science/Business Adm,Fall 2007 Semester,UG,Eligible to Register,13998883
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14552896
Spring 2011,BS Comp Science/Mathematics,Fall 2006 Semester,UG,Eligible to Register,14553608
Spring 2011,BS Info Science/Business Adm,Fall 2006 Semester,UG,Eligible to Register,14561235
Spring 2011,BS Comp Science/Cognitive Psy,Fall 2007 Semester,UG,Eligible to Register,14011886
Spring 2011,BS/MS Computer Science,Fall 2005 Semester,UG,Eligible to Register,13764931
Spring 2011,BSCS Computer Science,Fall 2006 Semester,UG,Eligible to Register,14527549
Spring 2011,BS Comp Science/Cognitive Psy,Fall 2006 Semester,UG,Eligible to Register,14522569
Spring 2011,BS/MS Computer Science,Fall 2008 Semester,UG,Eligible to Register,13624413
Spring 2011,BS Comp Sci/Business Admin,Spring 2009 Semester,UG,Eligible to Register,13633301
